PersonID,Age,Income,EducationYears,HoursWorkedPerWeek,YearsAtJob,CreditScore,MonthlyExpenses,Savings,Debt,HealthScore,Gender,MaritalStatus,OwnsHouse,JobSector,Region,HasPet,VehicleType,InternetAccess,GymMember,JobSatisfaction
259,40,50899.76288483183,8.187358430118596,49.120407721063984,1.4973727113287705,717.0830115976313,2245.8078472280454,35750.7356233014,10763.092830893242,74.29094637472632,Other,Married,1,Tech,South,1,None,Moderate,1,8.353575137197517
260,44,63884.61844684588,16.596844440389482,50.61801243423587,1.902329523883904,686.4342510965852,3098.081400784504,24869.87353253777,10108.43824815784,71.64833026773616,Other,Divorced,0,Education,West,0,Motorcycle,None,0,11.033418530478489
261,23,76166.53825043445,17.31021565520053,40.57133738212767,0.4549163832368962,639.1709597932145,2738.8510897444235,22144.85952213825,9620.214711780449,57.55467111393946,Male,Single,1,Finance,West,0,Truck,Moderate,0,9.406408835327785
262,34,66520.10782824823,17.212884264885094,42.27601648351965,1.8064262313775976,643.9234926287486,3550.192226300692,-5890.159280001499,19664.44596840261,68.09723766762795,Female,Single,0,Healthcare,West,0,Car,Moderate,0,9.357232279420057
263,-3,75775.11984892738,19.707346575466463,36.5723137500374,16.989779113062543,735.4676257227659,2552.156715678741,15944.499548582457,15790.478021502791,73.16459677983535,Other,Single,1,Finance,North,0,Car,None,1,9.335469604186931
264,22,46586.52813841267,12.786838961052856,49.03654107160467,14.47557931747662,700.9729127759441,3217.942479710808,19589.23519394384,12118.439694888824,73.85049068508157,Male,Widowed,1,Tech,South,1,Car,Moderate,0,8.64337734315028
265,31,68387.21648072156,18.040648316351348,45.99250094215067,2.0389261636121576,693.0743877696387,4349.408337344834,49296.60797408861,16830.12928311482,60.17768576322691,Other,Widowed,0,Retail,West,0,Truck,HighSpeed,0,11.209499819091649
266,20,36725.7100619004,19.577522537433925,53.6473046187825,4.229789715639278,678.8054978838824,2918.6694085332265,30304.34948148016,5084.729588953678,86.51665583047476,Male,Married,0,Education,North,1,Truck,None,0,9.314135285874071
267,54,62775.47877302599,10.664237247980449,36.73006153692157,12.01730014798798,684.7405577259624,2534.5297160563905,43040.917725642925,16052.786239096778,73.97896941108561,Other,Married,0,Healthcare,East,1,Car,None,1,6.6998599796872895
268,17,46921.847170704204,16.95895547775693,39.7319526058907,0.0310151083096983,752.345589724407,3005.7128896546856,28963.065588420923,16506.02492844634,75.37553076660564,Female,Married,0,Education,East,0,Truck,None,1,7.847186706282203
269,29,50289.40114820467,14.487460506976984,43.38867553515343,8.321677164334286,683.2377959065986,2244.3033992572805,9330.45159575781,-30.46859357480571,79.00641638339837,Other,Married,1,Education,West,0,Car,Slow,0,8.248047560202542
270,36,89721.86350420874,15.755431980695064,45.87893722635462,14.818218591413173,632.9467643349216,4171.577393867313,21756.86324224777,24956.93754370362,67.11923746096329,Male,Divorced,1,Other,West,1,None,Slow,0,8.905493453120942
271,52,86826.20241188537,17.04302945061501,40.705994174714206,0.4788429631317092,737.1825887770086,2626.049726387187,23543.35469396349,6185.662947730045,79.56355973132696,Other,Widowed,1,Education,South,0,Truck,Slow,1,9.563058214244164
272,17,77182.76241814354,14.538314307659345,36.7622334572778,0.8803915486109798,689.7561668067641,2308.946675842141,5912.666453439775,15903.09799206435,71.32925353981817,Female,Single,0,Finance,South,1,None,Slow,0,7.624780893373688
273,48,43153.744706548416,13.972875762515164,47.28844517354143,16.188548211409138,701.5697932766388,1915.0176964859747,14234.189351106184,26644.117405352703,66.03414459352808,Female,Divorced,0,Finance,West,0,None,None,0,6.572652424803275
274,35,58671.83100610396,16.102457252464074,46.32681217527349,3.8559776142847406,780.3789153199755,3268.054134124507,16913.49509484242,24256.767577138693,80.73447493355398,Female,Married,1,Retail,North,0,Truck,HighSpeed,0,7.251136588305786
275,23,89261.95399958367,12.738262183411592,36.50235539661765,0.0714918535475456,698.9719721324747,3107.031188979417,44084.297488476775,15343.333885688357,89.91673858801808,Female,Married,1,Tech,West,1,Car,Moderate,0,8.0389756485662
276,40,67834.3382727981,12.742524613344443,50.13265680663297,1.4895510011091286,714.4591836559363,2151.851940010135,-11211.107880864674,11375.009971179315,82.24829373485832,Male,Divorced,0,Healthcare,South,0,Motorcycle,Moderate,0,8.710933252202985
277,37,111386.59079963388,18.03811984886951,49.02119225517962,2.988672977894771,641.0538254350837,2903.515941585696,38087.27631074065,24475.119085755672,84.22977565140431,Other,Single,1,Finance,South,1,None,None,0,10.257076736031282
278,27,72866.35678788743,12.55361789452403,42.80577898348676,5.903054343219857,689.016527382452,1444.0108222510005,5948.071475609258,21746.9497780862,69.79369393437702,Female,Widowed,1,Education,North,1,Truck,HighSpeed,1,9.539373469468662
279,35,68840.98232980064,17.998937502727635,42.47758717425622,6.605537341168576,730.4763022604301,2629.479402551209,-581.1878090442115,8816.3497995587,59.02380270831544,Other,Widowed,1,Tech,West,0,None,Moderate,0,8.5903927742008
280,30,58817.67071594997,17.387773878561852,45.32434662669544,26.931933342485248,622.2313133079379,2816.929446453686,37699.13195057696,7051.063529983096,89.90137522099842,Male,Single,0,Healthcare,South,1,Car,HighSpeed,0,9.831880608063797
281,36,67670.81809564565,10.82257981362821,36.82978157846245,1.6949554269810665,710.0422546557854,3695.130866691456,30978.47103851572,-5723.551816959982,95.5451488940476,Other,Widowed,1,Healthcare,West,0,Truck,None,1,8.942781355608187
282,42,61950.603272389126,13.967306042993034,42.180188874984495,3.863334561954432,705.0395536322403,1960.4268380899173,38817.78053571784,16540.318416835875,90.42806773769682,Other,Married,0,Healthcare,South,0,Motorcycle,Slow,1,6.495037252445442
283,54,79162.17353377181,19.58232820914212,29.08569873234492,3.810595416972328,702.064372779372,1605.153159838373,32010.52921318365,14173.022549816013,71.6421406102025,Female,Married,1,Healthcare,East,0,Truck,HighSpeed,1,8.893436216676951
284,20,84134.04633589167,13.056503406580957,47.25873387301761,2.60139465779218,751.8579449329121,1873.2004273524708,50897.67502606103,26361.913746425424,63.45365661271156,Female,Married,0,Retail,East,1,None,Moderate,1,8.722243710259773
285,60,49280.21078984101,14.606787213071836,32.63104066534884,0.9266016060389448,716.721925742426,1564.402049779556,28380.85755416728,18590.550934803665,64.34317302180433,Male,Married,1,Healthcare,East,0,Truck,Moderate,0,4.695870006631246
286,11,38375.34092884444,17.386182679755688,51.020518970574,18.961556528390343,773.9035949178221,3435.660150431288,17652.83935815262,28342.291941726904,58.16267432385951,Other,Single,1,Tech,South,0,Truck,Moderate,1,7.631508601441056
287,33,28275.892537934065,18.350171527847785,40.0192794362013,9.597413779439297,650.3205242202982,3584.0475065168257,25143.89565982014,8026.357720838292,73.92621381589954,Male,Widowed,1,Finance,North,1,None,Slow,0,9.308674631787596
288,42,75159.82653825087,15.245383341866512,40.729998108412936,3.4490939120805053,706.7962283609174,2724.15160456418,38652.03692518946,26381.503309676184,91.05677958082455,Male,Widowed,0,Tech,East,1,Motorcycle,HighSpeed,1,10.858487601488925
289,38,42932.66787652252,14.207469415925075,38.233596563492966,4.622186913069447,704.2233393194974,3354.906461979604,8309.370121098245,9710.83620895345,73.58337368127756,Male,Divorced,1,Education,South,1,Car,HighSpeed,1,8.690785825524179
290,27,21942.18814095034,20.26710958509552,40.27176675646754,1.2890700112906384,646.537275312246,2593.7708664061647,10221.671262029287,22775.96061792272,78.02322900348275,Female,Single,1,Other,West,1,Truck,Moderate,1,9.682265865983336
291,32,72771.57209061929,21.216698991392736,50.511188070888224,3.9239781378005087,747.8147501045673,2433.421846609464,15365.59978103139,412.41607469306473,88.75596964304208,Female,Widowed,0,Retail,East,0,Motorcycle,HighSpeed,0,11.229335847775184
292,29,114859.99034865582,18.936574152345383,27.073148060789524,5.936727914885518,816.2336652926409,2266.8736666623668,-11568.741981479983,17351.352993661887,70.959046881676,Other,Widowed,0,Retail,North,0,Car,Moderate,1,10.550184718298976
293,27,64878.58176920213,16.255954427695073,49.66179231652913,3.6197541789296137,699.1496962758084,2282.726306035704,22071.176126263203,-4846.879414459101,95.35531456719596,Other,Divorced,1,Education,North,0,None,HighSpeed,1,11.970598058125876
294,45,81769.81548903283,13.57520283507722,44.028140886610245,23.170508776151685,725.2510544136884,1416.5389105836782,-8291.930559265391,12328.625140582451,94.92094407497451,Other,Married,1,Tech,North,0,Motorcycle,Slow,1,7.277793911434051
295,39,66636.5871709513,13.508666780330303,34.75787011285671,4.725273074927703,704.2259237907664,2684.978334525137,20795.889693989284,19403.539938779137,73.68888661319518,Female,Widowed,1,Tech,West,1,Motorcycle,Slow,0,5.616252299875841
296,26,63022.20693617715,17.567542315797272,35.54812564170457,2.3179111538684225,664.3207665046413,2471.7662628501694,32979.346342028744,9790.314487689044,69.22465735980788,Female,Married,1,Education,West,1,Truck,None,0,6.67794822619781
297,45,83381.52965975537,17.25519466266605,52.05835816324922,7.395383301091531,608.9619861098992,3021.752506854513,12846.853090342463,4495.623712440327,81.97238046390314,Male,Divorced,1,Other,North,0,None,None,1,11.72246925399299
298,38,59194.509116226975,20.204795778839287,36.32695872034361,0.9344348818922592,664.7113258452317,2565.4664475070267,45156.73805280306,23461.184692959338,71.52475057481142,Female,Widowed,0,Healthcare,North,1,Truck,None,0,9.478032168618588
299,44,70347.84628143806,17.951350277608416,35.07989693642424,2.4267301307151667,630.4020809524134,2386.107408901636,-1907.5134912773171,13965.372101530766,63.43444782932664,Male,Married,1,Healthcare,North,1,None,HighSpeed,1,9.11295036118906
300,42,71433.95612392027,11.490759094720543,48.82388725418838,2.1305764427688483,785.2051039029559,1890.1648789946585,37868.91022447749,10104.293529693285,87.8123865352298,Male,Single,0,Finance,West,1,Car,Slow,0,6.929408025862623
301,25,51638.19092713903,19.15584285316876,44.031317257715486,2.826471483150584,694.244515303838,2550.507265775233,30127.055846103813,15418.959211542764,87.1644738727708,Female,Married,0,Tech,West,1,Truck,Slow,1,9.072152816024827
302,28,84840.84699073045,13.005818118056762,36.37244654078161,7.611253765342133,682.7040335476414,3016.766061571313,-5740.498724660334,41366.691419455885,76.55511603763561,Male,Married,1,Tech,South,1,None,Slow,0,7.485268386285419
303,43,61500.80486609183,14.848086184142945,43.29974985242772,3.309919516937448,744.4576912393903,1699.6627062412977,60661.91448560799,26535.02849781544,62.37135246271822,Male,Married,0,Education,East,0,None,Moderate,1,9.006851011787083
304,42,49885.09681014311,16.750600618755083,35.845483898158335,7.899746297875579,643.9124448572056,2561.231627576517,19043.820717440507,26625.736681878403,62.70473748782614,Other,Married,1,Education,West,0,Motorcycle,HighSpeed,0,7.726895642849214
305,34,75730.19687140807,21.987002469351893,48.60492839053563,4.29587781246959,661.6567980997723,2663.130066070639,6837.739667665524,19355.46318992364,76.07229288419153,Male,Single,0,Healthcare,North,1,Truck,HighSpeed,0,10.241076320537836
306,36,47030.64036417926,25.329755668016084,48.3682257892388,2.0932793851026203,703.403613462431,1997.354651467215,-1106.3079217602535,16664.85272577147,70.00128965494967,Female,Divorced,0,Tech,East,1,Truck,None,1,10.985490139532937
307,50,65563.62314738256,17.820169177408548,45.19203719293166,8.30309668864543,751.438449571174,2088.5005865644,16699.72958510489,-8960.822883304161,71.58907067858392,Female,Married,1,Tech,West,0,Car,Moderate,1,10.750868812371
308,27,64817.62006711593,15.450410143838836,44.1699663674821,1.360944703258735,725.0842522584394,2661.4275941363503,18088.8969141506,8210.19653536868,85.21963155060004,Male,Married,1,Retail,East,0,None,Moderate,0,9.42860085815522
309,41,86717.91131663157,17.60351694544165,52.56712874920424,1.2704820564755197,712.4162571257941,1706.6052871951638,21539.682928094968,10194.255867975256,82.33179317422558,Other,Widowed,0,Finance,South,1,Motorcycle,Slow,1,11.506993485162088
310,32,74493.96465759905,18.662966277621507,41.99811796432935,3.5109691322508203,703.9058867618008,2744.9466006745747,15533.057656640598,-3748.9206404753313,88.78142680497612,Female,Widowed,1,Finance,West,1,None,None,1,8.908540568212427
311,32,64499.46082509712,15.037997123328426,34.90875524747519,1.5112669074681186,720.0117927763388,1873.25193843856,29498.379651726405,3425.8420978456634,65.09376776622743,Female,Single,1,Healthcare,North,1,None,HighSpeed,1,5.188479887182051
312,48,81355.32598400574,21.38563406773697,44.69684347699384,0.0456428694432827,710.0826452564627,3243.997585123252,14185.552510051304,-4808.364709226342,71.56808431313289,Other,Single,0,Other,North,0,None,Moderate,1,10.51103630403705
313,44,92804.15098034628,16.690212277574208,54.51628229722268,5.224848544077591,648.5013862611532,4136.47942177181,-9024.461758607064,14616.761643026275,82.58981695460113,Male,Single,0,Tech,South,1,Truck,Slow,0,9.88843058219164
314,44,76156.20612703725,17.49322926727418,35.91144304088489,3.577923359336209,702.3039610816576,1897.4702388087264,17759.577565255382,23187.65970848816,79.48078341012892,Female,Widowed,0,Retail,South,1,None,HighSpeed,1,9.276910813473863
315,50,65207.05239686761,17.997772756163386,39.83122339983608,2.948602999185192,646.3155670541124,2873.945503662272,-15512.164800599174,26067.745186243286,90.3238038258762,Male,Married,1,Tech,South,1,Car,Slow,0,12.598964878700052
316,35,38763.27535299681,17.264759831843367,44.49867622860872,17.05147034953414,704.0541271450412,1991.2806665825865,25306.55946337084,19147.844620792413,79.2053670590407,Male,Widowed,1,Education,South,1,Motorcycle,HighSpeed,0,9.190099211258214
317,43,43697.72673849255,18.516821501408835,41.67657090596556,4.233813830778963,675.9676029255879,3228.6679216584525,5310.49654576047,5366.036588014311,93.48109104105552,Male,Divorced,1,Healthcare,South,1,Motorcycle,Slow,1,11.976597834870692
318,31,58895.50591290665,14.148240440359231,36.10617851773611,9.954647641652643,826.9690811391431,1614.319113640349,22450.405323737006,-4320.651585199594,80.40017801723141,Male,Single,0,Other,West,1,None,HighSpeed,1,8.102147863813835
319,38,52809.75595681433,14.325094738161908,48.73114713738283,0.750919168739037,698.0052808124144,2836.410730899399,39711.12472286906,-2568.686994015021,85.6216744758866,Female,Single,1,Finance,West,1,Motorcycle,None,0,8.579102541621307
320,33,61260.57394029108,12.699537301084916,55.92024433210356,4.210631682170712,629.7880216869205,1888.907723177453,5768.769570979999,2310.174227455016,71.76485053215544,Other,Single,0,Tech,East,1,None,HighSpeed,1,9.8232018615983
321,36,66132.99849794214,17.31850369186068,43.176788754143445,10.12399512678854,693.2909894661537,2355.1107876311416,35918.84387768177,6111.403019643254,75.14287211883989,Female,Divorced,0,Other,South,0,Truck,HighSpeed,1,10.913738618986928
322,42,75593.85508713461,18.33680951053634,36.575590261584,4.374613519645215,725.9679372818944,1778.2823073968852,13499.156499707702,13402.515020084134,84.10944403839476,Other,Married,0,Healthcare,North,0,Motorcycle,HighSpeed,0,10.986501150438482
323,25,63590.024438818175,17.373318598455658,32.70623684967915,6.329492431770306,783.6681973076262,3075.6453296270274,46297.92203098378,4858.357818730317,91.12978170593054,Male,Married,0,Finance,North,0,Truck,Slow,0,7.675991711532508
324,60,74730.03287652404,21.02347730004261,43.54785588732709,2.326422452088375,670.5273800030641,1914.1137518922887,14522.7108020268,18389.75893668261,82.29236949310753,Other,Married,0,Tech,South,1,Truck,Moderate,0,10.868467979986104
325,22,66289.4882962024,15.98321194351286,48.62326405989754,0.4850304289052596,620.878601298818,2886.3749815322794,7392.605217399629,12677.264972005272,74.1682822806538,Male,Single,0,Retail,South,0,Car,HighSpeed,1,8.398953315194596
326,20,25490.668672922577,18.006224966777538,44.85100647897229,3.061526685652196,740.841850571549,2259.131380216367,30308.576755929324,15105.457117410257,88.77335029528342,Female,Married,0,Healthcare,South,0,Car,HighSpeed,1,10.040609210094274
327,48,46213.29212362491,12.724897371582056,41.98557695448687,2.5083333998424107,630.9700647050174,2419.869339740796,13463.15405564546,26402.505526712048,53.0802134372012,Female,Widowed,1,Tech,South,0,Motorcycle,None,0,9.500919449262348
328,44,62118.24888556769,14.838700892576798,38.464370089264165,10.089293761294105,678.1922279246257,2603.42913518009,7378.257288064873,3197.6826579963,60.77765498493126,Other,Single,0,Finance,South,0,None,HighSpeed,0,8.023220731405441
329,42,40806.10514317785,18.08661327269733,35.447018203691464,1.398538445012143,687.1189757244503,1966.722729838806,12832.402239443134,19187.045782923684,81.8163422366839,Male,Divorced,1,Finance,North,0,None,None,1,7.941135739080413
330,42,76998.57459992409,18.547306332229432,47.00850795794929,17.016131322534825,696.5183273349946,2647.256979478621,19330.90201725498,14860.267715239266,75.14108356253125,Male,Divorced,1,Retail,East,1,None,HighSpeed,1,10.001980383001971
331,34,95615.01664687396,15.118099157007451,47.48262972831351,15.866898233462193,734.4582228537167,3571.234195048088,40132.70196867281,11665.137190303049,81.05513651124166,Other,Married,1,Healthcare,South,0,None,Slow,1,9.58612713147638
332,24,89375.23703394634,15.7852022444258,32.7256212798556,1.422646193108916,665.8182858856807,1955.3336499171,-9011.316181893657,23852.5632086596,75.64407522431942,Male,Single,1,Healthcare,South,1,Car,Moderate,0,8.569502766795377
333,35,60731.14258139584,11.446378759957572,51.53903386908411,2.1389520327275795,686.313537391662,3320.267100291692,20346.20988425631,23790.141545570077,80.70945694603873,Male,Widowed,1,Other,South,1,None,Moderate,1,8.998232738318315
334,26,94814.52273699905,14.928912397580172,45.44442732536401,11.29550877690156,699.2864823525306,3548.668343441449,29373.553919810645,5535.092040115718,66.8559717900681,Male,Widowed,0,Tech,West,0,None,Moderate,1,8.96029838367198
335,46,67973.34914404224,18.67114949055936,50.39756787087476,16.99932448348955,707.4798978759394,1928.691507680369,22901.72862487694,13178.39416142076,80.70486086079691,Female,Single,1,Other,North,1,Truck,Slow,0,10.873133100939876
336,33,58258.28057763921,17.7256150483197,33.94723350908931,2.9298934269369536,704.8913587353961,1481.4617764366135,39647.977541503016,17812.116825840654,84.94414528207585,Female,Married,1,Finance,North,0,None,None,1,9.289734095471726
337,25,52731.9467291812,17.501997164143628,33.80505506750737,1.935649001942868,721.800288761129,2711.372630120235,18884.820053622137,12269.932519774156,87.20550603931233,Female,Divorced,1,Finance,East,1,None,Moderate,0,7.467098401483069
338,31,58950.60627023743,16.14932106154288,41.10618414139622,3.7337315857610234,742.1919754820868,2116.814734063189,17231.728367210824,20850.213322877986,95.135542946487,Male,Divorced,0,Retail,West,1,Car,Slow,1,7.834930591132259
339,39,57236.46362917543,16.02118947588453,45.016706561371166,5.820063207231278,719.6317057825484,3808.0222534141017,28884.94320520015,17811.920179102755,77.44098443502386,Female,Widowed,1,Retail,West,0,Motorcycle,Slow,0,8.820137402157757
340,28,68408.32444750976,14.01903658157966,52.77816493756178,1.5974085897829629,722.6792761754609,2524.3652783498824,21489.707224270245,33325.612403560124,77.73911086847178,Male,Widowed,1,Healthcare,West,1,Truck,HighSpeed,0,10.465667200479771
341,25,68211.4796209973,18.096485260607604,46.23647348289079,6.668000560401078,620.8888416626761,1938.4604143753745,14143.868925792936,-302.7913592978766,59.76827535826152,Male,Widowed,1,Other,East,1,Truck,None,0,9.9855982436267
342,37,65060.92040306829,17.262918833168168,40.5439123391278,0.2651970219359077,702.511384958284,1696.988342291802,27742.160593795696,13775.640102526026,69.68588598861575,Other,Divorced,1,Finance,East,1,Motorcycle,Slow,1,8.689624487031399
343,37,73738.763394927,17.476056543978398,35.84178475400465,0.252754654061188,723.9753774000804,3262.933471363581,10212.075601750324,5914.974884878089,73.06917925993388,Male,Widowed,0,Tech,East,1,Truck,None,1,9.30815492634174
344,28,88812.92549572683,14.421895471997258,49.3800034363149,2.441145179031249,736.4470597285225,2100.1712181410694,10832.342719710094,21041.07455439044,85.50319552276355,Female,Divorced,1,Education,West,1,None,Moderate,1,9.422800315592871
345,29,83991.08270882648,9.539971240386269,36.21176744549571,2.1807030768327,665.3824612883103,2530.6801596223,12080.089673515797,-1171.7189004554457,68.88998875910372,Female,Divorced,0,Tech,North,1,None,Moderate,1,8.037487101661032
346,37,35302.04063100193,19.291458135261088,51.770811328633926,1.8963063511938427,667.0480362555677,3169.0619215787365,40296.037402496106,18463.127102248865,82.96340019748833,Male,Married,0,Retail,West,1,Motorcycle,Moderate,0,10.767719393651047
347,17,13921.577301960904,14.563487631974787,40.29369210236094,3.3767304482344684,671.2949662358201,2161.019153648419,-28315.245339785703,8699.515686516588,74.9837828303662,Female,Married,1,Tech,East,1,Car,HighSpeed,1,7.394950067895337
348,18,83686.39822478547,13.411672707870638,51.5434924357071,1.933709303249422,726.8206949945671,2467.8498198818875,25933.982521444137,7658.381338789859,73.22831884885238,Male,Married,1,Finance,West,0,Car,HighSpeed,1,9.897396700794143
349,26,37662.426031691575,18.08043673574198,46.07358774035567,1.0675623872149762,751.6940527462104,2488.402113124236,20514.077213003333,535.0179645931275,77.48893969133256,Other,Widowed,0,Other,South,1,Truck,None,0,10.954074288609888
350,32,60504.69196214633,14.82396208024261,41.17802706334525,1.851476036529416,679.6269946354199,2978.3271580612645,-5213.056888571806,10349.24053798994,71.08843627747157,Male,Divorced,1,Healthcare,West,0,Car,None,0,8.069159727454522
351,38,41597.739478812815,19.179809152139867,38.88362176904324,18.425288394094437,745.3981156813525,2913.521034857228,24645.901687040037,25845.005302909256,70.70962751907335,Male,Widowed,1,Other,West,0,Car,HighSpeed,0,8.788673119063922
352,52,28960.391248399603,17.85101784873009,39.95455273592352,2.6476083621871958,706.1739904582297,2345.92038812162,27136.27987747298,14748.113164705206,57.95214094209885,Other,Divorced,1,Education,North,1,Car,Slow,0,8.689774845925513
353,45,75829.25456409575,18.050707969601437,44.56990015425143,2.941348899641984,693.7857111418782,2544.5543430475623,28844.588470361,21276.804178744744,72.52045792672111,Female,Married,0,Healthcare,North,1,Car,None,1,10.387022065166938
354,33,80183.10320605294,11.902132866398397,42.4629389773063,4.296540020920419,689.4307885091016,2239.754691933558,-19777.420945674232,31646.41821966275,70.20031853851273,Other,Married,0,Education,North,0,Car,None,0,7.555181719779272
355,34,53469.791985465614,19.6358319561592,38.43713155158777,20.47395383305034,737.3305682301078,1465.6713151563888,40495.841177816576,17637.55584822576,69.8401901065092,Other,Widowed,1,Education,South,0,Car,Moderate,1,8.64135576548742
356,22,13179.154157101802,16.783751593701567,41.006211538094206,1.3827300555338742,716.2788908393535,2680.3206001786907,8933.949429727387,9412.004279376592,79.16873062590041,Male,Divorced,1,Finance,North,0,Car,None,1,9.532933144231446
357,34,54075.11103495034,14.892168582261393,42.4714621783149,5.71724463254645,813.7912713823819,3824.534232583148,30298.516201297643,19672.5221518279,81.58631952790509,Male,Widowed,0,Finance,South,1,Truck,None,0,7.558445816047661
358,31,72836.08010805093,16.430165402026752,29.227595433511127,6.293635731467112,657.3887678501338,1881.396601516256,31116.10671023429,9557.03853685708,77.32194504642328,Other,Single,0,Retail,East,1,None,Slow,0,6.478755205580127
359,38,35421.768624517426,10.67129430130504,44.74900868873219,4.673857480194014,725.9050851014988,1958.879203278108,6849.543715710606,9955.773167028306,84.95415190449475,Female,Widowed,0,Retail,North,1,Car,None,0,6.148902535070576
360,25,68667.19839558311,17.225958434442013,36.12167265169916,0.4637481720039867,673.5399495094243,1890.490559849381,29906.89928527325,-198.92799618984827,80.75561925830365,Other,Married,0,Education,West,0,None,Slow,0,7.754814910913779
361,41,64693.80301654009,12.911885475453786,35.08000558076553,5.64853801523644,656.5356506505678,3007.214245106186,14217.601386314627,24262.574910843923,72.04943810194358,Female,Divorced,0,Other,West,1,Motorcycle,Moderate,0,8.019275359318943
362,53,76585.82999202177,11.941989142469396,31.875933917335736,0.3312049731437815,699.4566431482514,2813.939817937508,-11070.65769007236,11139.974243505609,70.37143714285621,Other,Divorced,0,Retail,South,1,None,HighSpeed,1,5.899458192708595
363,33,67391.60736828306,11.432922441346326,31.236645012792657,4.533467781591341,706.8676239703518,2389.02361530848,37516.12888291669,16820.98245815862,78.12822236766847,Other,Widowed,0,Finance,North,1,Motorcycle,Moderate,0,6.468200488316995
364,39,45538.621182368894,19.338065124969777,33.86731498132627,6.72732043582701,845.9086777530047,1857.3866568527249,8374.325554756402,4640.380713933606,80.73767109901901,Female,Married,1,Retail,West,1,Truck,Slow,1,9.18625037862996
365,43,88931.43003328983,14.112209818921636,37.74587425421706,1.1847539870973125,690.7927092158399,2564.663754147947,7182.598058929187,19359.476297154724,88.97844307031498,Other,Single,0,Education,East,0,None,Slow,0,8.99403269184519
366,30,61829.4085394606,20.601183129749497,53.719554825159406,9.21385372880897,643.4910635257659,1404.764510864937,13954.01197944917,7380.587618649162,86.91173044940095,Male,Widowed,0,Healthcare,North,1,Motorcycle,None,1,10.603440726642289
367,37,64453.90920980136,14.392595610843106,38.84472194462877,0.154120109967997,713.6505358747193,2600.3985968002453,24083.55087991082,13582.912782981755,69.5852699349283,Other,Divorced,1,Other,East,1,None,None,1,8.63264746157738
368,35,46334.64081853608,10.87792612722116,43.066500637608186,9.283501993670866,596.2679981226815,3110.067070261554,19140.943837668467,23778.260312391256,73.97993719872738,Male,Married,1,Other,West,0,Truck,HighSpeed,1,7.3641214378981745
369,36,56134.354976169794,12.650426680154023,44.40288831903797,3.0839783909849694,695.4021608697867,1624.1606043564254,28221.00387060756,22907.59312232529,81.7101780491777,Female,Divorced,1,Tech,North,1,None,Slow,0,8.066470951487414
370,25,47303.94571946198,19.70743486002081,42.78639111729509,1.2268687309126556,700.801264114758,1427.2372062192355,-92.340497929883,14779.699274830597,85.67997778058972,Female,Divorced,0,Retail,South,0,Motorcycle,Slow,0,9.64287885732643
371,35,61541.07880153154,15.532305466189998,41.53533923564404,0.7180710980969138,739.7300191472606,3605.6065241864017,8864.20444353898,-2681.310327067182,84.38969468704792,Male,Divorced,0,Other,West,0,Car,Moderate,0,11.15925035198699
372,40,99234.16960284689,14.355138110528197,34.828237418404534,15.320823037540093,748.6811124713923,2071.76825234679,18260.043915177,44928.105700606415,74.36122167168654,Other,Divorced,1,Finance,East,1,Car,HighSpeed,1,8.603390565569502
373,52,37561.97714137288,16.480054677558364,50.70556528967527,0.3772051576196155,674.8215190546141,3295.163492160676,48468.30938988058,32458.58970273136,62.45977347571483,Male,Single,1,Healthcare,North,0,Car,Moderate,1,12.215790515108877
374,46,32728.772042465174,17.505348208502635,52.84317986182731,1.1100548392448717,692.4692992685034,2392.201634361518,18292.81192379363,22226.748248882985,65.01063623754409,Male,Married,1,Finance,East,1,Truck,None,0,9.599120744062624
375,60,94423.40654987218,19.35219644770738,31.904047835263885,2.137191404536912,661.6939584694665,2386.631628141071,36278.33395492447,7467.962184090292,77.72633514319415,Female,Widowed,0,Retail,East,0,Car,None,0,9.252978826586324
376,25,60813.526456962674,20.34549768967878,35.85582845468172,4.841011204494486,643.5968722596153,2806.888889647652,20578.327531764764,13864.078382980351,78.42225579424345,Male,Married,1,Education,South,0,Truck,Moderate,1,8.009983839240936
377,45,51618.54522680167,14.920694062632744,40.321137945737966,3.9351039017353178,715.4947389690317,1881.2008002774917,12745.120438436472,9565.795702234833,64.01320626565615,Other,Married,0,Tech,South,1,Car,None,1,7.53024349145767
378,37,85798.09374792152,12.021856941753883,36.21277323053885,0.671335415390899,636.32072257017,2592.748000446952,16299.133638283392,27638.559390963885,75.44569610889272,Male,Married,0,Tech,West,0,Truck,Moderate,0,9.782059342604136
379,61,52887.68920526272,14.759604516630173,45.0357933207352,1.71053630411802,679.2686549714068,2232.957409623135,17473.704319566783,17625.02890851834,81.31224356971784,Female,Widowed,0,Healthcare,South,1,Truck,Slow,0,8.379234694262347
380,25,101520.19427093872,16.78084151974866,37.63036678556032,1.36397893255261,650.2413020050382,1575.654589616478,29054.68608441108,7158.361416401672,63.48773342492856,Other,Married,0,Other,South,1,None,Slow,0,11.332132326074106
381,24,78558.51742678539,13.108723221368168,54.99033640683962,1.2010852277966628,727.484159314513,2736.2374523084795,40619.16901364832,10292.44900875218,86.04997201804414,Female,Widowed,1,Other,West,1,Car,None,1,8.651175685358059
