lat,lon
54.0692737,-1.5009867
53.9538406,-1.4479955
54.0025155,-1.558027
54.0060347,-1.5332303999999999
54.0817119,-1.5564221
53.9780947,-1.534042
54.0842643,-1.7626397
54.0310631,-1.634176
51.57246,-0.2948517
54.6836613,-1.213737
54.6900049,-1.2175808
54.6406664,-1.2375395
54.6991265,-1.1874673
54.7480122,-1.2904302
54.7088908,-1.2217857
54.6751974,-1.2229328
51.3846994,0.3045546
51.9201281,-2.2908523
,"[[1.2881372, 51.946919], [1.2880037, 51.9468434], [1.2881251, 51.946759899999996], [1.2881433, 51.9467685], [1.2881186, 51.946790299999996], [1.2881519, 51.9468088], [1.2881969, 51.9467646], [1.2882921, 51.9468023], [1.2881969, 51.9468754], [1.2881372, 51.946919]]"
,"[[1.2811345, 51.9375349], [1.2812583, 51.937414], [1.2813356, 51.937444], [1.2812432, 51.9375343], [1.2812181, 51.9375245], [1.2811715, 51.9375702], [1.2811192, 51.9375499], [1.2811345, 51.9375349]]"
51.9333433,1.2570345
,"[[-0.7405197, 51.0827677], [-0.7405295, 51.0828507], [-0.7405010999999999, 51.082852], [-0.7405069999999999, 51.0829014], [-0.7405672999999999, 51.0828985], [-0.7405737, 51.0829522], [-0.7406269999999999, 51.0829497], [-0.7406316, 51.0829882], [-0.7407115999999999, 51.0829845], [-0.7407071, 51.0829459], [-0.7407524, 51.0829438], [-0.7407421, 51.0828567], [-0.7407003999999999, 51.0828586], [-0.7406893999999999, 51.0827665], [-0.7406564999999999, 51.082768], [-0.7406556999999999, 51.0827613], [-0.7405197, 51.0827677]]"
51.0486278,-0.7240724
50.9241021,-0.1410053
50.9328131,-0.1765108
,"[[-0.1976286, 50.9299246], [-0.1980978, 50.9298766], [-0.1980814, 50.9298128], [-0.198402, 50.92978], [-0.19833969999999998, 50.9295385], [-0.19755, 50.9296194], [-0.1976286, 50.9299246]]"
50.9210092,-0.1146648
50.8512407,0.5376938
51.7613571,-0.24064259999999998
51.748728,-0.2347037
,"[[-0.22455809999999998, 51.770749], [-0.2246348, 51.770722], [-0.2245727, 51.7706552], [-0.224496, 51.7706821], [-0.22455809999999998, 51.770749]]"
51.7345663,-0.2182062
,"[[-0.22563429999999998, 51.7643294], [-0.22565259999999998, 51.7643464], [-0.2258154, 51.7642849], [-0.225847, 51.7643188], [-0.2261559, 51.7641966], [-0.2261059, 51.7641481], [-0.22563429999999998, 51.7643294]]"
50.8538649,-0.9821205
50.8663682,-0.9851582999999999
50.85786,-1.001371
50.8765672,-0.9974516
51.7802084,-5.1026527
51.7553453,-4.9967288
51.9277,-4.99096
51.7912316,-4.9773916
51.9455527,-5.0874955
51.79837,-4.97489
51.9289112,-5.1578054
51.8698191,-4.9411379
51.7246101,-5.1382246
51.762259,-4.9301955
51.74889,-4.91445
51.87462,-5.20092
53.1848115,-3.0256062
54.304412,-2.1982115
55.4356232,-2.7694351999999998
,"[[-2.7894838, 55.4216146], [-2.7894134, 55.4216515], [-2.7895246, 55.4217196], [-2.7895957, 55.4216813], [-2.7894838, 55.4216146]]"
55.428202399999996,-2.7885222
51.1109834,1.1607222
51.5068301,-0.41909399999999997
50.161557,-5.3574996
50.2040757,-5.3732808
50.1851991,-5.4209611
50.1654393,-5.4309998
50.782814,-0.9654602999999999
50.8115865,-0.9770274999999999
50.7880203,-0.9771306
,"[[-0.39716959999999996, 52.0686822], [-0.3969511, 52.068586], [-0.3968909, 52.0686378], [-0.3971094, 52.0687339], [-0.39716959999999996, 52.0686822]]"
50.963258,-0.0746887
,"[[-0.08123709999999999, 51.0119982], [-0.08123799999999999, 51.0119477], [-0.08120899999999999, 51.0119188], [-0.08118149999999999, 51.0119175], [-0.08118, 51.0119978], [-0.08123709999999999, 51.0119982]]"
,"[[-1.3546638, 53.0130728], [-1.3546001, 53.0131672], [-1.3546766, 53.0131859], [-1.3546837999999999, 53.0131753], [-1.3546918, 53.0131773], [-1.3547019, 53.0131623], [-1.3547069, 53.0131549], [-1.3547215, 53.0131585], [-1.3547381, 53.0131339], [-1.3547457, 53.0131358], [-1.3547528, 53.0131375], [-1.3547588, 53.0131286], [-1.3547689, 53.0131311], [-1.3547878, 53.0131031], [-1.3546638, 53.0130728]]"
53.0078497,-1.3440703
53.0260624,-1.3716097999999999
53.0205611,-1.3636212
50.971858,0.25155269999999996
54.9739572,-1.5194627
54.9630532,-1.5116237
,"[[-2.0207924, 53.7488889], [-2.0206681, 53.7488896], [-2.0206683, 53.7489039], [-2.020669, 53.748944], [-2.0206693, 53.7489606], [-2.0207936, 53.7489598], [-2.0207924, 53.7488889]]"
,"[[-2.0139116, 53.7407443], [-2.0140374, 53.740788], [-2.0141247, 53.7407003], [-2.0141889, 53.7406357], [-2.0139642, 53.7405575], [-2.0138979, 53.7406241], [-2.0139969, 53.7406585], [-2.0139116, 53.7407443]]"
,"[[-1.9968872, 53.7504903], [-1.9969797, 53.7504261], [-1.9968677, 53.7503697], [-1.9967751999999999, 53.7504339], [-1.9968312, 53.7504621], [-1.9968872, 53.7504903]]"
53.7062549,-1.6740918
52.7095842,-2.0008177
52.0475974,0.405309
58.1168146,-3.6536184
50.0709038,-5.1650486
,"[[-5.3343223, 50.1089089], [-5.3342563, 50.1089217], [-5.3342701, 50.1089511], [-5.3342773, 50.1089643], [-5.3342978, 50.1090103], [-5.3343639, 50.1089975], [-5.3343404, 50.1089507], [-5.3343223, 50.1089089]]"
50.1005614,-5.2756647
50.1340133,-5.3479951
50.0239086,-5.0979241
50.0488505,-5.2361693
50.0249141,-5.2444051
50.0506171,-5.0875192
50.0859766,-5.3161099
50.1437633,-5.3069017
,"[[-0.2723501, 50.931345], [-0.2724682, 50.9313506], [-0.2724726, 50.9313146], [-0.27249609999999996, 50.9313157], [-0.2724978, 50.9313022], [-0.2723561, 50.9312954], [-0.2723501, 50.931345]]"
50.9025156,-0.27483799999999997
52.29211,-1.7806
52.2684734,-1.7741590999999999
,"[[-0.903431, 51.5355918], [-0.9034848999999999, 51.5356807], [-0.9041454999999999, 51.5355256], [-0.9040914999999999, 51.5354367], [-0.903431, 51.5355918]]"
52.0009215,-0.320839
,"[[-2.744203, 52.1295105], [-2.7441608, 52.1293747], [-2.7439879, 52.1293949], [-2.7439915999999998, 52.1294071], [-2.7440008, 52.1294367], [-2.7439672, 52.1294406], [-2.7439839, 52.1294945], [-2.7440173, 52.1294906], [-2.7440297, 52.1295308], [-2.7441276, 52.1295193], [-2.744203, 52.1295105]]"
,"[[-3.0084572, 52.1405944], [-3.0085672, 52.1405566], [-3.0084162, 52.140391], [-3.0082652, 52.1404429], [-3.0083765, 52.1405649], [-3.0084174, 52.1405508], [-3.0084572, 52.1405944]]"
52.12582,-2.9032400000000003
,"[[-2.6669959, 52.15235], [-2.6670081, 52.1524402], [-2.6669614999999998, 52.1524426], [-2.6669705, 52.1525088], [-2.6671413, 52.1525001], [-2.6671465, 52.152539], [-2.6672618, 52.1525332], [-2.6672515, 52.152457], [-2.6671325, 52.152463], [-2.6671164, 52.1523439], [-2.6669959, 52.15235]]"
,"[[-2.6406895, 52.0831724], [-2.6407173, 52.0830672], [-2.6404549, 52.083041], [-2.640427, 52.0831462], [-2.6406895, 52.0831724]]"
,"[[-2.6881616, 52.0518867], [-2.6881828, 52.0518221], [-2.6881095999999998, 52.051813], [-2.6880364, 52.0518039], [-2.6880027, 52.0519067], [-2.688082, 52.0519165], [-2.6880945, 52.0518784], [-2.6881616, 52.0518867]]"
52.0417901,-2.9555845
52.0426384,-2.7154653
52.0681141,-2.7119142
52.04322,-2.7307900000000003
52.0692372,-2.7358715
52.0560963,-2.7157392
52.1257346,-2.6932049
,"[[-2.6183933, 52.0089285], [-2.618462, 52.0088711], [-2.6185087, 52.0088922], [-2.6185949, 52.0088201], [-2.6185487, 52.0087991], [-2.618577, 52.0087754], [-2.6185171, 52.0087483], [-2.6184888, 52.0087355], [-2.6183789, 52.0088274], [-2.6183585, 52.0088444], [-2.6183395, 52.0088358], [-2.6183173, 52.0088543], [-2.6182961, 52.0088721], [-2.6183509, 52.0088969], [-2.6183412, 52.0089049], [-2.6183933, 52.0089285]]"
,"[[-2.7223609, 52.1072685], [-2.7221823, 52.107274], [-2.7221881, 52.1073443], [-2.7222128, 52.1073435], [-2.7223667, 52.1073387], [-2.7223609, 52.1072685]]"
52.1341183,-2.785879
51.9448633,-2.8751864
51.9514372,-2.9809725
52.1605012,-2.8750899
52.0183872,-2.5676831
,"[[-2.8011221, 52.0328303], [-2.8010201, 52.0328704], [-2.8010785, 52.0329266], [-2.8011805, 52.0328865], [-2.8011221, 52.0328303]]"
52.0454293,-3.1956602
,"[[-2.8421134, 52.0160289], [-2.8418794, 52.0161895], [-2.8419179, 52.0162108], [-2.8420479, 52.0161215], [-2.8421461, 52.0161757], [-2.8422501, 52.0161043], [-2.8421134, 52.0160289]]"
52.1191694,-3.0693745
51.9999862,-2.793464
51.9667422,-2.740145
52.0689406,-3.0026176
52.0851967,-2.806905
,"[[-2.7352244, 51.9143885], [-2.7352055, 51.9142817], [-2.7350574, 51.9142917], [-2.7350763, 51.9143985], [-2.7352244, 51.9143885]]"
51.9671368,-2.8069364
51.9002246,-2.7849341
51.97293,-2.5666
52.0615099,-2.68803
51.3584665,1.1557035
51.3718378,1.1322453
,"[[1.1111375, 51.3658839], [1.1112145, 51.3659648], [1.1110441, 51.366026], [1.1110009, 51.3659794], [1.1109729, 51.3659502], [1.1110639, 51.3659145], [1.1110511, 51.3659014], [1.1111293, 51.3658722], [1.1111375, 51.3658839]]"
51.3503921,1.1327752
51.3705122,1.1563886
51.3661444,-0.3990107
51.8569133,-0.1094841
51.8003091,-0.10141929999999999
,"[[-0.0785913, 51.7964417], [-0.0787597, 51.7964068], [-0.07871, 51.7963104], [-0.0787081, 51.7963066], [-0.0786263, 51.7963236], [-0.07854309999999999, 51.7963456], [-0.0785913, 51.7964417]]"
54.7379992,-3.0262912
,"[[-0.4363505, 53.7228658], [-0.4362115, 53.7228978], [-0.436259, 53.7229701], [-0.43639799999999995, 53.7229382], [-0.4363505, 53.7228658]]"
,"[[-0.4232217, 53.7296492], [-0.42334669999999996, 53.7296437], [-0.4233397, 53.7295883], [-0.4232147, 53.7295939], [-0.4232217, 53.7296492]]"
54.0911696,-2.814171
55.2345551,-2.5853957
54.9702639,-2.1003268999999998
55.0053832,-2.1780861
55.1443349,-2.2539235
54.9733665,-2.2476194
54.9920889,-2.1118362999999998
54.8971217,-2.2545685
54.0540996,-2.8889063
54.0475081,-2.8925028999999998
54.1179141,-2.5095027
53.379063,-1.9453854
53.3232177,-1.9852163
,"[[-1.9398169, 53.3399591], [-1.9398172, 53.339899], [-1.9396034, 53.3398846], [-1.9396019, 53.3399439], [-1.9398169, 53.3399591]]"
53.3234183,-1.9160095
51.6074405,-0.6998628
51.6011393,-0.7089236999999999
51.2270818,-2.8898038
,"[[-1.6991734, 50.7417623], [-1.6991756, 50.7417597], [-1.6992241, 50.7417472], [-1.6993011, 50.7417274], [-1.6992663, 50.7416732], [-1.6991375, 50.7417065], [-1.6991734, 50.7417623]]"
,"[[-6.0824719, 54.4631807], [-6.0823052, 54.4632397], [-6.0823701, 54.4633016], [-6.0824505, 54.4632731], [-6.0824346, 54.4632579], [-6.0825209, 54.4632273], [-6.0824719, 54.4631807]]"
54.1950776,-6.1448675
52.4870162,-1.369122
50.9101806,-2.8241340999999998
51.9471854,-0.2793824
51.8494215,-0.23605669999999998
51.9725773,-0.33027209999999996
51.7605145,-0.0114466
,"[[-0.0083818, 51.7676419], [-0.0083444, 51.7675968], [-0.008235899999999999, 51.7676312], [-0.0082144, 51.7676041], [-0.0080889, 51.7676437], [-0.0081491, 51.7677157], [-0.0082971, 51.7676688], [-0.0083818, 51.7676419]]"
51.2615554,0.6271502
54.2034067,-2.7326021
53.5709024,-1.7858615
53.5760466,-1.7553285
54.3897481,-3.3239387
50.8098015,-4.3529557
50.7548808,-4.4572967
50.83127,-4.37721
50.90141,-4.384053
50.7514362,-4.5003684
52.9520865,1.0862825
52.94414,1.1393951
52.9161887,1.1608136
52.9542272,1.0145455
,"[[-4.6329362, 53.3116901], [-4.6330663, 53.3116968], [-4.6330699, 53.3116783], [-4.6330892, 53.3115792], [-4.6328716, 53.3115695], [-4.6327953, 53.3115646], [-4.63275, 53.3116804], [-4.6329362, 53.3116901]]"
53.2823579,-4.5611199
53.2729367,-3.2209815
54.6332204,-5.8371404
54.6408709,-5.8363482
50.7997663,-3.1892581
50.8542324,-3.2230456
,"[[-1.8173924, 53.3702538], [-1.8173428, 53.3701902], [-1.8172555, 53.3702095], [-1.8172764, 53.3702377], [-1.8172835, 53.3702472], [-1.8173924, 53.3702538]]"
53.3483021,-1.7430567
53.3300115,-1.6551278999999999
53.2696492,-1.6421731
53.3282522,-1.7413222
53.3439412,-1.7749263
53.3305928,-1.6542545
53.3497321,-1.6890932
50.9339261,0.24335859999999998
51.1800749,-0.17539059999999998
54.1085688,-2.635658
,"[[-0.116536, 53.2088964], [-0.11634109999999999, 53.2089462], [-0.11637729999999999, 53.2090161], [-0.1163934, 53.2090137], [-0.1164564, 53.209102], [-0.1165007, 53.2090876], [-0.11651679999999999, 53.209106], [-0.1166817, 53.2090643], [-0.1166053, 53.2089735], [-0.1165932, 53.2089783], [-0.1165811, 53.2089639], [-0.1165919, 53.2089606], [-0.116536, 53.2088964]]"
,"[[0.2192308, 51.5535692], [0.2192023, 51.5534565], [0.2194526, 51.5534321], [0.21948099999999998, 51.5535448], [0.2192308, 51.5535692]]"
53.9037329,-0.16747309999999999
51.0675645,-0.3415222
51.0634493,-0.3302304
51.0732911,-0.30228099999999997
51.0791035,-0.3164598
51.0452841,-0.2907721
50.959911,-0.30457989999999996
52.0629233,-0.476025
54.8144422,-1.4599967999999999
,"[[-1.4710925, 54.8433189], [-1.4711096, 54.8433104], [-1.4713567, 54.8431868], [-1.4712624, 54.8431191], [-1.4709676999999999, 54.8432355], [-1.4710925, 54.8433189]]"
54.8214585,-1.4523702
54.8416065,-1.4919402
,"[[-0.3787181, 51.4506924], [-0.3787628, 51.4506443], [-0.37861279999999997, 51.4505836], [-0.3785649, 51.4506307], [-0.3787181, 51.4506924]]"
,"[[-0.36119809999999997, 51.4698616], [-0.36112299999999997, 51.4697375], [-0.36081969999999997, 51.4698116], [-0.36084639999999996, 51.4698771], [-0.36091799999999996, 51.4698657], [-0.3610623, 51.4698291], [-0.36108969999999996, 51.4698757], [-0.36119809999999997, 51.4698616]]"
51.4687616,-0.3618105
51.4695851,-0.3967881
50.8446418,-0.1949668
50.8329134,-0.18282879999999999
50.8309564,-0.1731027
,"[[-0.1482539, 50.8313019], [-0.14824489999999999, 50.8311989], [-0.1480804, 50.8312032], [-0.148091, 50.8313059], [-0.1482539, 50.8313019]]"
50.8463949,-0.181447
50.83853,-0.18717499999999998
50.8271329,-0.1674569
53.6287841,-1.7833432
,"[[-1.9271285999999999, 53.6015501], [-1.9271398, 53.6015638], [-1.9270971, 53.6015761], [-1.9271179999999999, 53.6016016], [-1.9273155, 53.6015446], [-1.9272835, 53.6015055], [-1.9271285999999999, 53.6015501]]"
53.6147234,-1.8142103
53.659799,-1.7261838
,"[[-1.7619814, 53.6459378], [-1.7619763, 53.6458534], [-1.7617686, 53.6458588], [-1.7617751, 53.6459421], [-1.7619814, 53.6459378]]"
53.6137138,-1.6337173
,"[[-1.7030584, 53.6103737], [-1.7030893999999999, 53.6102761], [-1.7030243999999999, 53.6102688], [-1.7029498, 53.6102604], [-1.7029389, 53.6102904], [-1.702914, 53.6103589], [-1.702945, 53.6103632], [-1.7030584, 53.6103737]]"
53.5748266,-1.6864033999999999
,"[[-1.8065746, 53.651495], [-1.8064160999999999, 53.651496], [-1.8064206, 53.6515459], [-1.8064231, 53.6516009], [-1.8065750999999999, 53.6515971], [-1.8065746, 53.651495]]"
53.6398042,-1.8558862999999999
53.5726089,-1.6574738
,"[[-1.8806469, 53.6234809], [-1.880481, 53.6232062], [-1.8803511, 53.6232338], [-1.8805171, 53.6235085], [-1.8806469, 53.6234809]]"
53.5969422,-1.6921731
,"[[-1.7493646999999999, 53.634881299999996], [-1.7493262, 53.6348496], [-1.7492822, 53.6348133], [-1.7491406, 53.6348752], [-1.7492192, 53.6349379], [-1.7493646999999999, 53.634881299999996]]"
,"[[-1.7803758, 53.645385], [-1.7803706, 53.6453559], [-1.7802117, 53.6453658], [-1.7802168, 53.6453949], [-1.7803758, 53.645385]]"
53.6410265,-1.8263397
53.625739,-1.8566787
,"[[-1.6196255, 53.5938096], [-1.6196998, 53.5937489], [-1.6196389, 53.5937226], [-1.6195646, 53.5937833], [-1.6196255, 53.5938096]]"
53.6336595,-1.8166683
49.9150427,-6.3171005
53.7438791,-0.37511059999999996
53.7528749,-0.4093694
53.7824461,-0.3757391
53.7321918,-0.3877412
53.7571115,-0.37446029999999997
53.778164,-0.3027959
,"[[-0.3331807, 53.7425817], [-0.3331607, 53.7426277], [-0.33347879999999996, 53.742673], [-0.3334994, 53.7426244], [-0.3331807, 53.7425817]]"
53.7009764,-0.0795158
53.7448166,-0.4305447
53.769758,-0.3841461
53.7385358,-0.3966865
53.8296689,-0.1128053
53.7944218,-0.3452886
53.7508266,-0.3179557
53.7596699,-0.3041678
53.7351662,-0.36505099999999996
,"[[-0.3482766, 53.817234], [-0.3484308, 53.8172338], [-0.3484306, 53.8171703], [-0.3482764, 53.8171705], [-0.3482766, 53.817234]]"
,"[[-0.25458929999999996, 53.7568065], [-0.2545985, 53.7567333], [-0.2544919, 53.7567286], [-0.2544826, 53.7568018], [-0.25458929999999996, 53.7568065]]"
,"[[-0.2648197, 53.7707174], [-0.264978, 53.7707894], [-0.2650614, 53.7707253], [-0.2649031, 53.7706534], [-0.2648197, 53.7707174]]"
53.7938733,-0.1911679
53.8396463,-0.2661955
53.7623337,-0.29282929999999996
53.7457273,-0.34426419999999996
53.7190711,-0.1731576
53.7635004,-0.10745769999999999
,"[[-0.3193646, 53.764657], [-0.3195267, 53.7646737], [-0.3195502, 53.7646012], [-0.31938489999999997, 53.7645845], [-0.3193646, 53.764657]]"
53.7553341,-0.044092599999999996
53.7561721,-0.3485044
53.7627232,-0.3589496
52.939653,0.48942539999999995
,"[[0.5040636, 52.9508188], [0.5040690999999999, 52.9507508], [0.5042396, 52.9507557], [0.5042337, 52.950821499999996], [0.5041254, 52.9508206], [0.5040984, 52.9508199], [0.5040636, 52.9508188]]"
50.811441,-0.7756928
52.3304361,-0.1828927
52.4791919,-0.1514353
52.3686982,-0.2597317
52.3178687,-0.1748291
52.4384574,-0.28483949999999997
52.3177401,-0.1006294
52.346258,-0.40780839999999996
,"[[-0.10807929999999999, 52.4499748], [-0.1079724, 52.4500096], [-0.1080589, 52.4501097], [-0.1080858, 52.450102], [-0.1080902, 52.4501064], [-0.10817389999999999, 52.4500815], [-0.1081501, 52.4500533], [-0.10817439999999999, 52.4500461], [-0.1081428, 52.4500109], [-0.1081177, 52.4500181], [-0.10807929999999999, 52.4499748]]"
52.3454821,-0.1757718
52.333083,-0.1207149
54.1996788,-2.6595819
54.2958612,-3.3985762999999998
51.0783744,1.0265386
51.0715106,1.0823572
51.5645484,0.09905359999999999
51.5770533,0.04551
51.5774808,0.09900919999999999
51.5623633,0.0682699
51.5870417,0.0696416
51.56509,0.08372
51.56033,0.0717
51.5529777,0.08794049999999999
51.597,0.06684000000000001
51.57342,0.08261
51.5728408,0.0649629
51.56544,0.05587
51.5630121,0.1106658
51.15846,-4.124377
52.9604874,-1.3055173
52.9583054,-1.3220329
52.9905621,-1.3080512
52.9818078,-1.3210960999999999
52.9670218,-1.3590654
,"[[-1.3092889, 52.9754051], [-1.309464, 52.9753922], [-1.3094568, 52.9753557], [-1.3092816, 52.9753686], [-1.3092831, 52.9753759], [-1.3092857, 52.9753888], [-1.3092889, 52.9754051]]"
,"[[-1.3092707, 52.9692048], [-1.3092519, 52.9692076], [-1.3092782, 52.9692706], [-1.3096619, 52.969212399999996], [-1.3096349, 52.9691479], [-1.3095539, 52.9691602], [-1.3092707, 52.9692048]]"
52.961675,-1.2970056
,"[[-1.3938882, 52.9969381], [-1.3940198, 52.9969216], [-1.3940073, 52.9968852], [-1.3938755999999999, 52.9969017], [-1.3938882, 52.9969381]]"
52.9611505,-1.3756519999999999
52.976156,-1.3819336
53.8888885,-1.7373423
,"[[-1.8843599, 53.9444795], [-1.8843902, 53.9444125], [-1.8841421, 53.9443735], [-1.8841117, 53.9444405], [-1.8843599, 53.9444795]]"
50.9509541,-2.8519669
,"[[-2.9090892, 50.9267484], [-2.9090549, 50.9266464], [-2.9089816, 50.9266557], [-2.9089793, 50.9266805], [-2.9089277, 50.9266868], [-2.9089523, 50.9267674], [-2.9090197, 50.9267581], [-2.9090892, 50.9267484]]"
,"[[-2.9674386999999998, 50.9298135], [-2.967439, 50.9298942], [-2.9675078999999998, 50.929894], [-2.9675078, 50.9298811], [-2.9675517, 50.929881], [-2.9675512, 50.9298132], [-2.9674386999999998, 50.9298135]]"
50.5719515,-3.7146819
53.6608191,-0.27736089999999997
53.6155324,-0.2136266
53.62933,-0.26093
54.1519794,-2.4689147
57.3467791,-6.0645538
57.6885562,-4.1688548
57.4394148,-4.4924859999999995
57.5014274,-4.2469424
57.4704481,-4.1891421
,"[[-2.3775082, 57.2842448], [-2.3773631, 57.2842245], [-2.37731, 57.2843355], [-2.3772687, 57.2844216], [-2.3774138, 57.2844419], [-2.3775082, 57.2842448]]"
57.3352442,-2.3195728
57.4119598,-2.4640982
,"[[1.2050762, 52.0461183], [1.2050658, 52.0460649], [1.20525, 52.0460514], [1.2052604, 52.0461047], [1.2050762, 52.0461183]]"
52.1544918,1.0509006
52.0576553,1.1571624
,"[[0.9535252, 52.0441075], [0.9534311, 52.0440787], [0.9533324999999999, 52.0440485], [0.9533691, 52.0440032], [0.9534762, 52.0440361], [0.9535617999999999, 52.0440623], [0.9535252, 52.0441075]]"
52.06113,1.2717264
,"[[1.2133117, 52.0289762], [1.2140317, 52.0287895], [1.2144257999999999, 52.0293798], [1.2137058, 52.0295566], [1.2133117, 52.0289762]]"
52.0406198,1.1904744
52.0791259,1.1271161
52.1456171,1.1168167
52.0481618,1.1797203
52.0585052,1.1518663
,"[[1.1322261, 52.0673722], [1.1321403, 52.0673994], [1.1320853, 52.0673458], [1.1322395, 52.0672889], [1.1322905, 52.0673458], [1.1322261, 52.0673722]]"
52.0676415,1.2590142
,"[[1.2288413, 52.0581385], [1.2288591, 52.0582779], [1.2287704, 52.0582822], [1.2287662, 52.0582497], [1.228744, 52.0582508], [1.2287303, 52.0581438], [1.2288413, 52.0581385]]"
52.1210643,1.1882238
52.0389864,1.1167422
51.9851317,1.1565104
52.0390741,1.1367407
52.0456503,1.1226707
,"[[0.8690488, 52.0918627], [0.8690869999999999, 52.0918629], [0.8691251, 52.091863], [0.8691242, 52.091947], [0.8690479999999999, 52.0919467], [0.8690488, 52.0918627]]"
52.0036805,1.0502377999999999
52.1238534,0.9707954
52.0762737,1.09728
52.1304825,0.9021239
52.0355348,1.17926
52.0615631,1.1987874
52.0586164,1.1827079
52.0445952,1.1716955
52.0745302,1.1475394
52.0540161,1.1600321
52.0686106,1.193
52.0828073,1.1460359
52.1513902,1.2202972
52.0417224,1.1469074
,"[[0.9991797, 52.0798176], [0.9992234999999999, 52.0797738], [0.9992498, 52.0797837], [0.9992698, 52.0797637], [0.9992082999999999, 52.0797405], [0.9992667, 52.0796823], [0.9994331, 52.0797453], [0.9993097999999999, 52.0798683], [0.9992994, 52.0798644], [0.9992888, 52.0798749], [0.9992264999999999, 52.0798513], [0.9992382, 52.0798397], [0.9991797, 52.0798176]]"
55.6275055,-4.6388432
55.7031652,-5.2889219
55.5325,-5.1295
55.501693,-5.3315728
56.9541366,-7.4867402
57.4735766,-7.3878846
,"[[-6.7986169, 57.8981309], [-6.7985437, 57.8980747], [-6.798418, 57.898121], [-6.7984442, 57.8981411], [-6.7984912, 57.8981772], [-6.7985558, 57.8981534], [-6.7986169, 57.8981309]]"
57.8536698,-6.7699742
55.8479734,-6.1057347
,"[[-6.1598928, 58.24471], [-6.1598551, 58.244674], [-6.1597384, 58.2447079], [-6.1597761, 58.2447439], [-6.1598928, 58.24471]]"
58.195937,-7.0088493
58.328185,-6.6713004
58.4909945,-6.2294002
,"[[-6.2398723, 58.2149286], [-6.2397573, 58.2148419], [-6.2396831, 58.2148692], [-6.2397415, 58.2149133], [-6.2396968, 58.2149297], [-6.2397483, 58.2149685], [-6.2397248, 58.2149772], [-6.2397473, 58.2149941], [-6.2397708, 58.2149855], [-6.2397977, 58.2150058], [-6.239823, 58.2149965], [-6.239889, 58.2149722], [-6.2398447, 58.2149388], [-6.2398723, 58.2149286]]"
58.3490621,-6.2125662
58.1711245,-6.5712208
,"[[-6.6222349, 58.0893943], [-6.6221192, 58.0894142], [-6.6221463, 58.0894584], [-6.6222621, 58.0894386], [-6.6222349, 58.0893943]]"
,"[[-6.281306, 58.4741043], [-6.2813979, 58.4741617], [-6.2815047999999996, 58.4741148], [-6.2814129, 58.4740575], [-6.281306, 58.4741043]]"
58.4815885,-6.235936
58.1053404,-6.5272173
58.1053482,-6.4906433
58.3465341,-6.5154346
58.0919426,-6.5125409
57.598799,-7.1590912
57.4867213,-7.2403631
,"[[-7.1731884, 57.7197691], [-7.1731337, 57.7197344], [-7.1730875, 57.7197545], [-7.1730567, 57.719738], [-7.1730088, 57.7197609], [-7.1730344, 57.7197764], [-7.1729882, 57.7197974], [-7.1730447, 57.719834], [-7.1731884, 57.7197691]]"
57.3968595,-7.3309547
57.1549683,-7.3100113
,"[[-7.3713689, 57.1677464], [-7.3713709, 57.1676948], [-7.371405, 57.1676952], [-7.3714064, 57.16766], [-7.3712896, 57.1676587], [-7.3712887, 57.1676832], [-7.3712446, 57.1676827], [-7.3712435, 57.1677103], [-7.3712626, 57.1677105], [-7.3712855, 57.1677107], [-7.371285, 57.1677251], [-7.3712842, 57.1677454], [-7.3713689, 57.1677464]]"
56.5029503,-6.806742
,"[[1.1850634, 52.8320257], [1.1849806999999999, 52.8320828], [1.1848003, 52.8319863], [1.1847317, 52.8320327], [1.1846919, 52.8320109], [1.1848345, 52.8319082], [1.1850634, 52.8320257]]"
50.3924868,-3.9389273
51.2683422,-0.5730967
54.9638608,-1.4663074999999999
54.9552263,-1.4776004
54.9812162,-1.4893317
55.4775082,-2.5548379
55.8254648,-4.5054082
54.0886721,-6.3723361
53.9180847,-2.0164564
53.8311862,-1.9556622
53.8491564,-1.9274444
53.9128592,-1.9379188
53.845647,-1.9475324
53.8624933,-1.9182275
53.8960723,-1.9696646
53.8774503,-1.8860398
53.8667656,-1.9087513999999999
,"[[-2.3639536, 55.5177212], [-2.3639638, 55.5176335], [-2.363827, 55.5176284], [-2.3638217, 55.517673], [-2.3638167, 55.5177161], [-2.3639536, 55.5177212]]"
,"[[-2.4331443, 55.5984417], [-2.4330429, 55.5983576], [-2.4329173, 55.5984059], [-2.4330188, 55.59849], [-2.4331443, 55.5984417]]"
,"[[-0.49890369999999995, 52.1147035], [-0.49908379999999997, 52.1146141], [-0.49901569999999995, 52.1145624], [-0.4989839, 52.1145782], [-0.498975, 52.1145714], [-0.49882669999999996, 52.1146451], [-0.49890369999999995, 52.1147035]]"
54.3322951,-2.7332915
54.3395047,-2.7576344
,"[[-2.7471965, 54.3295124], [-2.7471681, 54.3295151], [-2.7470591, 54.3295257], [-2.7470677, 54.3295532], [-2.746701, 54.3295954], [-2.7467104, 54.3296513], [-2.7467146, 54.3296768], [-2.7467189, 54.3297024], [-2.7467373, 54.3298121], [-2.7472255, 54.3297548], [-2.7472051, 54.3295844], [-2.7471965, 54.3295124]]"
